"","Date","Open","High","Low","Close","Volume","Adjusted"
"1",2007-01-03,97.18,98.400002,96.260002,97.269997,9196800,71.835922
"2",2007-01-04,97.25,98.790001,96.879997,98.309998,10524500,72.603989
"3",2007-01-05,97.599998,97.949997,96.910004,97.419998,7221300,71.946686
"4",2007-01-08,98.5,99.5,98.349998,98.900002,10340000,73.039673
"5",2007-01-09,99.080002,100.330002,99.07,100.07,11108200,73.903763
"6",2007-01-10,98.5,99.050003,97.93,98.889999,8744800,73.032318
"7",2007-01-11,99,99.900002,98.5,98.650002,8000700,72.855095
"8",2007-01-12,98.989998,99.690002,98.5,99.339996,6636500,73.364662
"9",2007-01-16,99.400002,100.839996,99.300003,100.82,9602200,74.457672
"10",2007-01-17,100.690002,100.900002,99.900002,100.019997,8200700,73.866867
"11",2007-01-18,99.800003,99.949997,98.910004,99.449997,14636100,73.445892
"12",2007-01-19,95,96.849998,94.550003,96.169998,26035800,71.023552
"13",2007-01-22,96.419998,97.230003,96.120003,97.110001,13539300,71.717758
"14",2007-01-23,96.910004,97.379997,96.199997,97.080002,10337400,71.695618
"15",2007-01-24,97.080002,97.580002,96.580002,97.400002,5700000,71.931915
"16",2007-01-25,97.220001,97.919998,97.220001,97.510002,6201300,72.013168
"17",2007-01-26,97.519997,97.830002,96.839996,97.449997,5771100,71.968857
"18",2007-01-29,97.699997,98.660004,97.449997,98.540001,7294800,72.773842
"19",2007-01-30,98.57,99.449997,98.5,99.370003,7177900,73.386833
"20",2007-01-31,98.800003,99.480003,98.349998,99.150002,6432600,73.224327
"21",2007-02-01,98.970001,99.18,97.959999,99,6610700,73.113571
"22",2007-02-02,99.099998,99.730003,98.879997,99.169998,6656300,73.239105
"23",2007-02-05,99.169998,100.440002,98.900002,100.379997,8184800,74.132729
"24",2007-02-06,100,100.400002,99.540001,99.849998,6532800,73.741318
"25",2007-02-07,99.800003,100.360001,99.120003,99.540001,7698200,73.733879
"26",2007-02-08,98.900002,99.739998,98.650002,99.620003,6152200,73.793152
"27",2007-02-09,99.519997,99.699997,97.809998,98.550003,6100400,73.000557
"28",2007-02-12,98.800003,99.199997,98.220001,98.580002,5331000,73.022758
"29",2007-02-13,98.599998,98.739998,97.800003,98.290001,5702800,72.807968
"30",2007-02-14,98.5,99.43,98.25,99.199997,5644800,73.48204
"31",2007-02-15,99.059998,99.519997,98.480003,98.919998,5568600,73.274628
"32",2007-02-16,99.120003,99.25,98.629997,98.989998,4800700,73.326492
"33",2007-02-20,98.660004,99.459999,98.550003,99.349998,4124200,73.593178
"34",2007-02-21,98.900002,99.370003,98.699997,99.089996,4302400,73.400574
"35",2007-02-22,98.800003,99.5,97.769997,98.5,5900100,72.963501
"36",2007-02-23,98.400002,98.440002,97.410004,97.730003,6355800,72.393127
"37",2007-02-26,97.860001,97.860001,96.459999,96.910004,5922100,71.785713
"38",2007-02-27,96,96.010002,92.879997,93.959999,11996700,69.600517
"39",2007-02-28,93.709999,94.089996,92.470001,92.940002,12191600,68.844955
"40",2007-03-01,90.25,93.050003,88.769997,92.269997,12865700,68.348648
"41",2007-03-02,92,92.370003,90.839996,90.900002,9451300,67.333847
"42",2007-03-05,90.25,92.150002,90.099998,91.809998,10314900,68.007919
"43",2007-03-06,92.400002,93.889999,92.260002,93.800003,9184200,69.48201
"44",2007-03-07,93.970001,94.849998,93.620003,93.940002,10269100,69.585701
"45",2007-03-08,94.5,94.82,92.519997,93,7403900,68.889412
"46",2007-03-09,93.480003,94,92.82,93.279999,6333000,69.096802
"47",2007-03-12,93.290001,94.169998,92.970001,94.110001,5531300,69.711624
"48",2007-03-13,93.860001,94.470001,92.620003,92.709999,7539100,68.674591
"49",2007-03-14,92.650002,94.029999,92.099998,93.760002,8713900,69.45237
"50",2007-03-15,93.400002,93.970001,93.099998,93.449997,5910000,69.22274
"51",2007-03-16,94.449997,94.449997,93.019997,93.25,8728700,69.074608
"52",2007-03-19,93.949997,94.32,93.389999,93.989998,4568100,69.622749
"53",2007-03-20,94,94.529999,93.550003,94.5,4560000,70.000565
"54",2007-03-21,94.5,95.809998,93.830002,95.360001,7665600,70.637573
"55",2007-03-22,95.099998,95.440002,94.650002,95.190002,5700400,70.511665
"56",2007-03-23,94.82,95.220001,94.650002,95.029999,4412500,70.39312
"57",2007-03-26,95,95.25,94.32,95,6729400,70.370895
"58",2007-03-27,94.709999,95.029999,94.199997,94.730003,4695800,70.170921
"59",2007-03-28,93.900002,95.019997,93.800003,94.260002,8128000,69.822762
"60",2007-03-29,94.660004,95.110001,93.959999,94.57,6851500,70.052399
"61",2007-03-30,94.239998,94.75,93.57,94.260002,7638100,69.822762
"62",2007-04-02,94.510002,95.5,94.059998,95.209999,5883700,70.526466
"63",2007-04-03,95.449997,96.230003,95.330002,96.099998,5730800,71.18573
"64",2007-04-04,95.800003,96.449997,95.57,96.209999,4276200,71.267197
"65",2007-04-05,95.980003,96.75,95.75,96.519997,3307100,71.496834
"66",2007-04-09,96.43,96.940002,96.120003,96.620003,4850600,71.570908
"67",2007-04-10,96.400002,96.800003,96.160004,96.459999,3596400,71.4524
"68",2007-04-11,96.510002,96.699997,94.949997,95.160004,5936900,70.489418
"69",2007-04-12,95.029999,95.82,94.529999,95.669998,7085300,70.867218
"70",2007-04-13,95.75,95.75,94.589996,94.93,6027800,70.319038
"71",2007-04-16,94.989998,96.300003,94.720001,96.18,6865100,71.244987
"72",2007-04-17,96.300003,97.660004,96.019997,97.120003,10264000,71.941277
"73",2007-04-18,94.800003,95.910004,94.400002,94.800003,15871700,70.222755
"74",2007-04-19,94.5,94.870003,94,94.290001,9445600,69.844978
"75",2007-04-20,95.019997,95.150002,93.910004,94.580002,9340300,70.059784
"76",2007-04-23,95.160004,95.730003,95.050003,95.209999,7247400,70.526466
"77",2007-04-24,97.230003,99.900002,97.230003,98.489998,21450700,72.956085
"78",2007-04-25,98.739998,101.699997,98.730003,101.459999,14827300,75.156113
"79",2007-04-26,101,101.5,100.209999,100.900002,8608500,74.741302
"80",2007-04-27,100.300003,101.169998,100.059998,101.169998,6141400,74.941277
"81",2007-04-30,101.110001,103,100.970001,102.209999,10050400,75.71167
"82",2007-05-01,102.059998,103.169998,102.050003,103.169998,8670100,76.422798
"83",2007-05-02,102.800003,103.139999,102.129997,102.220001,6820300,75.719101
"84",2007-05-03,101.75,103,101.349998,102.800003,7302200,76.148712
"85",2007-05-04,102.75,103.029999,102.25,102.959999,5464800,76.267235
"86",2007-05-07,102.760002,103.169998,102.400002,103.160004,5620100,76.415398
"87",2007-05-08,102.419998,103.389999,102.209999,103.290001,5965000,76.809517
